StartTime,Dur,Proto,SrcAddr,Sport,Dir,DstAddr,Dport,State,sTos,dTos,TotPkts,TotBytes,SrcBytes,Label
1970/01/01 01:32:06.165886,0.038117,udp,10.0.2.15,62480,  <->,192.168.33.254,53,CON,0.0,0.0,2,480,79,0
1970/01/01 01:32:06.209861,0.043801,udp,10.0.2.15,54515,  <->,192.168.33.254,53,CON,0.0,0.0,2,477,106,0
1970/01/01 01:32:06.264561,0.047281,udp,10.0.2.15,61705,  <->,192.168.33.254,53,CON,0.0,0.0,2,293,78,0
1970/01/01 01:32:06.288180,0.043366,udp,10.0.2.15,61908,  <->,192.168.33.254,53,CON,0.0,0.0,2,294,106,0
1970/01/01 01:32:06.373030,0.035295,udp,10.0.2.15,65203,  <->,192.168.33.254,53,CON,0.0,0.0,2,293,78,0
1970/01/01 01:32:06.398226,124.22644,tcp,10.0.2.15,49580,   ->,104.108.50.161,443,FSRPA_SPA,0.0,0.0,51,11767,2101,0
1970/01/01 01:32:06.400626,6.339809,tcp,10.0.2.15,49581,   ->,54.165.80.212,443,FSRPA_FSRPA,0.0,0.0,22,4709,909,0
1970/01/01 01:32:06.402938,64.723404,tcp,10.0.2.15,49582,   ->,54.165.80.212,443,FSPA_FSPA,0.0,0.0,36,7516,3008,0
1970/01/01 01:32:06.405432,6.246986,tcp,10.0.2.15,49583,   ->,23.33.0.128,443,FSRPA_SPA,0.0,0.0,19,4801,866,0
1970/01/01 01:32:06.418160,0.04825,udp,10.0.2.15,58601,  <->,192.168.33.254,53,CON,0.0,0.0,2,188,86,0
1970/01/01 01:32:06.419827,6.223945,tcp,10.0.2.15,49584,   ->,104.108.50.161,443,FSRPA_SPA,0.0,0.0,19,5371,867,0
1970/01/01 01:32:06.421758,123.190536,tcp,10.0.2.15,49585,   ->,23.33.0.128,443,FSPA_FSPA,0.0,0.0,47,8188,2141,0
1970/01/01 01:32:06.423252,64.711014,tcp,10.0.2.15,49586,   ->,54.165.80.212,443,FSPA_FSPA,0.0,0.0,37,6462,1809,0
1970/01/01 01:32:06.438246,67.767105,tcp,10.0.2.15,49587,   ->,54.165.80.212,443,FSPA_FSPA,0.0,0.0,46,10694,5111,0
1970/01/01 01:32:06.476003,0.039688,udp,10.0.2.15,51921,  <->,192.168.33.254,53,CON,0.0,0.0,2,228,86,0
1970/01/01 01:32:06.774215,0.035844,udp,10.0.2.15,57218,  <->,192.168.33.254,53,CON,0.0,0.0,2,346,75,0
1970/01/01 01:32:06.842662,0.048241,udp,10.0.2.15,49772,  <->,192.168.33.254,53,CON,0.0,0.0,2,346,75,0
1970/01/01 01:32:06.934844,0.062863,udp,10.0.2.15,50209,  <->,192.168.33.254,53,CON,0.0,0.0,2,330,85,0
1970/01/01 01:32:07.081503,0.043928,udp,10.0.2.15,57475,  <->,192.168.33.254,53,CON,0.0,0.0,2,450,85,0
1970/01/01 01:32:07.179263,0.04167,udp,10.0.2.15,51788,  <->,192.168.33.254,53,CON,0.0,0.0,2,246,72,0
1970/01/01 01:32:07.297148,0.049742,udp,10.0.2.15,56218,  <->,192.168.33.254,53,CON,0.0,0.0,2,246,72,0
1970/01/01 01:32:07.369072,0.03133,udp,10.0.2.15,58972,  <->,192.168.33.254,53,CON,0.0,0.0,2,188,86,0
1970/01/01 01:32:07.411323,0.053063,udp,10.0.2.15,54560,  <->,192.168.33.254,53,CON,0.0,0.0,2,228,86,0
1970/01/01 01:32:07.552795,124.211197,tcp,10.0.2.15,49588,   ->,198.41.214.186,80,FSPA_FSPA,0.0,0.0,43,8190,1962,0
1970/01/01 01:32:07.568144,148.759445,tcp,10.0.2.15,49589,   ->,198.41.214.186,80,FSPA_FSPA,0.0,0.0,49,11435,2554,0
1970/01/01 01:32:07.605540,6.528649,tcp,10.0.2.15,49590,   ->,198.41.214.186,80,FSA_FSA,0.0,0.0,7,394,228,0
1970/01/01 01:32:07.607251,6.529544,tcp,10.0.2.15,49591,   ->,93.184.220.29,80,FSA_FSA,0.0,0.0,7,394,228,0
1970/01/01 01:32:07.830619,6.310112,tcp,10.0.2.15,49592,   ->,23.51.123.27,80,FSA_FSA,0.0,0.0,7,394,228,0
1970/01/01 01:32:07.832506,6.303423,tcp,10.0.2.15,49593,   ->,198.41.214.186,80,FSA_FSA,0.0,0.0,7,394,228,0
1970/01/01 01:32:08.589176,0.048448,udp,10.0.2.15,49992,  <->,192.168.33.254,53,CON,0.0,0.0,2,293,78,0
1970/01/01 01:32:08.661854,0.055305,udp,10.0.2.15,58911,  <->,192.168.33.254,53,CON,0.0,0.0,2,293,78,0
1970/01/01 01:32:08.749288,0.064277,udp,10.0.2.15,55293,  <->,192.168.33.254,53,CON,0.0,0.0,2,261,82,0
1970/01/01 01:32:08.753075,0.05749,udp,10.0.2.15,51187,  <->,192.168.33.254,53,CON,0.0,0.0,2,188,86,0
1970/01/01 01:32:08.835894,0.053425,udp,10.0.2.15,61479,  <->,192.168.33.254,53,CON,0.0,0.0,2,228,86,0
1970/01/01 01:32:08.853469,0.060787,udp,10.0.2.15,65004,  <->,192.168.33.254,53,CON,0.0,0.0,2,261,82,0
1970/01/01 01:32:08.934701,0.091869,udp,10.0.2.15,60001,  <->,192.168.33.254,53,CON,0.0,0.0,2,180,82,0
1970/01/01 01:32:09.051568,0.123054,udp,10.0.2.15,52086,  <->,192.168.33.254,53,CON,0.0,0.0,2,225,82,0
1970/01/01 01:32:09.065140,0.099834,udp,10.0.2.15,49903,  <->,192.168.33.254,53,CON,0.0,0.0,2,341,77,0
1970/01/01 01:32:09.202433,0.039021,udp,10.0.2.15,51371,  <->,192.168.33.254,53,CON,0.0,0.0,2,341,77,0
1970/01/01 01:32:09.251303,0.047619,udp,10.0.2.15,50723,  <->,192.168.33.254,53,CON,0.0,0.0,2,186,85,0
1970/01/01 01:32:09.308408,0.061825,udp,10.0.2.15,64008,  <->,192.168.33.254,53,CON,0.0,0.0,2,226,85,0
1970/01/01 01:32:09.393047,0.070354,udp,10.0.2.15,53551,  <->,192.168.33.254,53,CON,0.0,0.0,2,341,77,0
1970/01/01 01:32:09.481559,0.12234,udp,10.0.2.15,52043,  <->,192.168.33.254,53,CON,0.0,0.0,2,341,77,0
1970/01/01 01:32:09.608033,0.031696,udp,10.0.2.15,59475,  <->,192.168.33.254,53,CON,0.0,0.0,2,186,85,0
1970/01/01 01:32:09.654958,0.045656,udp,10.0.2.15,58393,  <->,192.168.33.254,53,CON,0.0,0.0,2,226,85,0
1970/01/01 01:32:09.935241,0.063248,udp,10.0.2.15,56248,  <->,192.168.33.254,53,CON,0.0,0.0,2,409,76,0
1970/01/01 01:32:10.011650,0.047981,udp,10.0.2.15,60454,  <->,192.168.33.254,53,CON,0.0,0.0,2,409,76,0
1970/01/01 01:32:10.070078,0.045504,udp,10.0.2.15,49968,  <->,192.168.33.254,53,CON,0.0,0.0,2,362,79,0
1970/01/01 01:32:10.134585,0.049464,udp,10.0.2.15,54052,  <->,192.168.33.254,53,CON,0.0,0.0,2,211,79,0
1970/01/01 01:32:10.139527,123.496277,tcp,10.0.2.15,49594,   ->,104.108.38.177,443,FSPA_FSPA,0.0,0.0,50,9277,2192,0
1970/01/01 01:32:10.331289,5.819641,tcp,10.0.2.15,49595,   ->,104.108.38.177,443,FSRPA_SPA,0.0,0.0,20,5878,912,0
1970/01/01 01:32:10.354187,5.827235,tcp,10.0.2.15,49596,   ->,207.46.194.10,443,FSPA_FSPA,0.0,0.0,19,5492,898,0
1970/01/01 01:32:10.356189,62.220055,tcp,10.0.2.15,49597,   ->,207.46.194.10,443,FSPA_FSPA,0.0,0.0,35,7524,1837,0
1970/01/01 01:32:10.693858,0.042578,udp,10.0.2.15,65116,  <->,192.168.33.254,53,CON,0.0,0.0,2,246,72,0
1970/01/01 01:32:10.772391,0.051104,udp,10.0.2.15,52870,  <->,192.168.33.254,53,CON,0.0,0.0,2,246,72,0
1970/01/01 01:32:10.875893,0.050725,udp,10.0.2.15,57145,  <->,192.168.33.254,53,CON,0.0,0.0,2,188,86,0
1970/01/01 01:32:10.939231,0.041442,udp,10.0.2.15,50214,  <->,192.168.33.254,53,CON,0.0,0.0,2,228,86,0
1970/01/01 01:32:10.943111,6.203538,tcp,10.0.2.15,49598,   ->,23.51.123.27,80,FSA_FSA,0.0,0.0,7,394,228,0
1970/01/01 01:32:10.948156,119.818985,tcp,10.0.2.15,49599,   ->,23.51.123.27,80,FSPA_FSPA,0.0,0.0,35,4375,1364,0
1970/01/01 01:32:11.296956,0.032797,udp,10.0.2.15,60579,  <->,192.168.33.254,53,CON,0.0,0.0,2,341,77,0
1970/01/01 01:32:11.460291,0.050608,udp,10.0.2.15,64454,  <->,192.168.33.254,53,CON,0.0,0.0,2,341,77,0
1970/01/01 01:32:11.530667,0.037681,udp,10.0.2.15,56058,  <->,192.168.33.254,53,CON,0.0,0.0,2,186,85,0
1970/01/01 01:32:11.600714,0.054046,udp,10.0.2.15,64003,  <->,192.168.33.254,53,CON,0.0,0.0,2,226,85,0
1970/01/01 01:32:12.075368,0.033167,udp,10.0.2.15,56621,  <->,192.168.33.254,53,CON,0.0,0.0,2,239,75,0
1970/01/01 01:32:12.145343,0.055739,udp,10.0.2.15,55521,  <->,192.168.33.254,53,CON,0.0,0.0,2,239,75,0
1970/01/01 01:32:12.152131,0.048993,udp,10.0.2.15,51437,  <->,192.168.33.254,53,CON,0.0,0.0,2,279,85,0
1970/01/01 01:32:12.222116,0.052201,udp,10.0.2.15,61171,  <->,192.168.33.254,53,CON,0.0,0.0,2,178,81,0
1970/01/01 01:32:12.227118,0.033009,udp,10.0.2.15,50101,  <->,192.168.33.254,53,CON,0.0,0.0,2,279,85,0
1970/01/01 01:32:12.265956,0.04494,udp,10.0.2.15,60311,  <->,192.168.33.254,53,CON,0.0,0.0,2,216,100,0
1970/01/01 01:32:12.302428,0.041512,udp,10.0.2.15,62668,  <->,192.168.33.254,53,CON,0.0,0.0,2,223,81,0
1970/01/01 01:32:12.428056,0.034689,udp,10.0.2.15,58301,  <->,192.168.33.254,53,CON,0.0,0.0,2,266,100,0
1970/01/01 01:32:12.813577,6.388937,tcp,10.0.2.15,49600,   ->,23.33.1.74,443,FSRPA_FSRPA,0.0,0.0,25,7071,959,0
1970/01/01 01:32:12.815507,124.900681,tcp,10.0.2.15,49601,   ->,40.77.226.250,443,FSPA_FSPA,0.0,0.0,77,29562,20244,0
1970/01/01 01:32:12.816975,122.870384,tcp,10.0.2.15,49602,   ->,40.77.226.250,443,FSPA_FSPA,0.0,0.0,49,9742,2246,0
1970/01/01 01:32:12.818370,122.859322,tcp,10.0.2.15,49603,   ->,23.33.1.74,443,FSPA_FSPA,0.0,0.0,49,11311,3731,0
1970/01/01 01:32:12.995320,6.202592,tcp,10.0.2.15,49604,   ->,40.77.226.250,443,FSPA_FSPA,0.0,0.0,21,7312,993,0
1970/01/01 01:32:13.050279,0.085993,udp,10.0.2.15,57806,  <->,192.168.33.254,53,CON,0.0,0.0,2,273,70,0
1970/01/01 01:32:13.145811,0.05191,udp,10.0.2.15,62572,  <->,192.168.33.254,53,CON,0.0,0.0,2,480,79,0
1970/01/01 01:32:13.160695,0.056359,udp,10.0.2.15,64363,  <->,192.168.33.254,53,CON,0.0,0.0,2,273,70,0
1970/01/01 01:32:13.242082,0.051413,udp,10.0.2.15,49742,  <->,192.168.33.254,53,CON,0.0,0.0,2,480,79,0
1970/01/01 01:32:13.309865,0.036498,udp,10.0.2.15,56204,  <->,192.168.33.254,53,CON,0.0,0.0,2,182,83,0
1970/01/01 01:32:13.311257,0.039048,udp,10.0.2.15,56945,  <->,192.168.33.254,53,CON,0.0,0.0,2,477,106,0
1970/01/01 01:32:13.361695,0.042748,udp,10.0.2.15,60817,  <->,192.168.33.254,53,CON,0.0,0.0,2,294,106,0
1970/01/01 01:32:13.372367,0.040883,udp,10.0.2.15,62564,  <->,192.168.33.254,53,CON,0.0,0.0,2,222,83,0
1970/01/01 01:32:14.552850,0.047691,udp,10.0.2.15,63151,  <->,192.168.33.254,53,CON,0.0,0.0,2,230,70,0
1970/01/01 01:32:14.606104,62.086666,tcp,10.0.2.15,49605,   ->,204.79.197.200,443,FSPA_FSPA,0.0,0.0,37,11064,1975,0
1970/01/01 01:32:14.624539,0.038491,udp,10.0.2.15,64533,  <->,192.168.33.254,53,CON,0.0,0.0,2,230,70,0
1970/01/01 01:32:14.667658,0.052471,udp,10.0.2.15,57202,  <->,192.168.33.254,53,CON,0.0,0.0,2,190,79,0
1970/01/01 01:32:14.694072,5.910734,tcp,10.0.2.15,49606,   ->,204.79.197.200,443,FSPA_FSPA,0.0,0.0,22,8510,978,0
1970/01/01 01:32:14.749944,0.037449,udp,10.0.2.15,49978,  <->,192.168.33.254,53,CON,0.0,0.0,2,218,79,0
1970/01/01 01:32:16.007821,0.047215,udp,10.0.2.15,55230,  <->,192.168.33.254,53,CON,0.0,0.0,2,279,85,0
1970/01/01 01:32:16.068111,0.051632,udp,10.0.2.15,60719,  <->,192.168.33.254,53,CON,0.0,0.0,2,279,85,0
1970/01/01 01:32:16.135469,0.048993,udp,10.0.2.15,58722,  <->,192.168.33.254,53,CON,0.0,0.0,2,216,100,0
1970/01/01 01:32:16.201056,0.041434,udp,10.0.2.15,56334,  <->,192.168.33.254,53,CON,0.0,0.0,2,266,100,0
1970/01/01 01:32:16.323848,0.049438,udp,10.0.2.15,52011,  <->,192.168.33.254,53,CON,0.0,0.0,2,341,77,0
1970/01/01 01:32:16.324630,0.058995,udp,10.0.2.15,63984,  <->,192.168.33.254,53,CON,0.0,0.0,2,273,70,0
1970/01/01 01:32:16.367524,0.043546,udp,10.0.2.15,54623,  <->,192.168.33.254,53,CON,0.0,0.0,2,320,77,0
1970/01/01 01:32:16.456367,0.036533,udp,10.0.2.15,61756,  <->,192.168.33.254,53,CON,0.0,0.0,2,341,77,0
1970/01/01 01:32:16.477354,0.036072,udp,10.0.2.15,52872,  <->,192.168.33.254,53,CON,0.0,0.0,2,320,77,0
1970/01/01 01:32:16.507133,0.066806,udp,10.0.2.15,60278,  <->,192.168.33.254,53,CON,0.0,0.0,2,273,70,0
1970/01/01 01:32:16.546951,0.035729,udp,10.0.2.15,54162,  <->,192.168.33.254,53,CON,0.0,0.0,2,186,85,0
1970/01/01 01:32:16.595347,0.051587,udp,10.0.2.15,62446,  <->,192.168.33.254,53,CON,0.0,0.0,2,186,85,0
1970/01/01 01:32:16.616283,0.044261,udp,10.0.2.15,56792,  <->,192.168.33.254,53,CON,0.0,0.0,2,182,83,0
1970/01/01 01:32:16.629270,0.036299,udp,10.0.2.15,64644,  <->,192.168.33.254,53,CON,0.0,0.0,2,226,85,0
1970/01/01 01:32:16.654366,0.040431,udp,10.0.2.15,53566,  <->,192.168.33.254,53,CON,0.0,0.0,2,226,85,0
1970/01/01 01:32:16.674172,0.041629,udp,10.0.2.15,62294,  <->,192.168.33.254,53,CON,0.0,0.0,2,222,83,0
1970/01/01 01:32:17.743443,0.044147,udp,10.0.2.15,57710,  <->,192.168.33.254,53,CON,0.0,0.0,2,168,76,0
1970/01/01 01:32:17.757645,0.048561,udp,10.0.2.15,50511,  <->,192.168.33.254,53,CON,0.0,0.0,2,162,73,0
1970/01/01 01:32:17.797902,0.041296,udp,10.0.2.15,54255,  <->,192.168.33.254,53,CON,0.0,0.0,2,168,76,0
1970/01/01 01:32:17.822197,0.062423,udp,10.0.2.15,52060,  <->,192.168.33.254,53,CON,0.0,0.0,2,162,73,0
1970/01/01 01:32:17.843666,0.058386,udp,10.0.2.15,61867,  <->,192.168.33.254,53,CON,0.0,0.0,2,180,76,0
1970/01/01 01:32:17.895546,0.100845,udp,10.0.2.15,53062,  <->,192.168.33.254,53,CON,0.0,0.0,2,162,73,0
1970/01/01 01:32:18.098789,0.038509,udp,10.0.2.15,59133,  <->,192.168.33.254,53,CON,0.0,0.0,2,174,73,0
1970/01/01 01:32:19.786833,0.046668,udp,10.0.2.15,53671,  <->,192.168.33.254,53,CON,0.0,0.0,2,162,73,0
1970/01/01 01:32:19.801415,0.048467,udp,10.0.2.15,57005,  <->,192.168.33.254,53,CON,0.0,0.0,2,172,78,0
1970/01/01 01:32:19.846538,0.048685,udp,10.0.2.15,55054,  <->,192.168.33.254,53,CON,0.0,0.0,2,162,73,0
1970/01/01 01:32:19.862414,0.353416,tcp,10.0.2.15,49607,   ->,216.58.207.78,443,FSPA_FSPA,0.0,0.0,26,6344,1109,0
1970/01/01 01:32:19.866755,0.035244,udp,10.0.2.15,58117,  <->,192.168.33.254,53,CON,0.0,0.0,2,172,78,0
1970/01/01 01:32:19.904243,0.044079,udp,10.0.2.15,65475,  <->,192.168.33.254,53,CON,0.0,0.0,2,162,73,0
1970/01/01 01:32:19.908232,0.040014,udp,10.0.2.15,50507,  <->,192.168.33.254,53,CON,0.0,0.0,2,172,78,0
1970/01/01 01:32:19.959497,0.055298,udp,10.0.2.15,63941,  <->,192.168.33.254,53,CON,0.0,0.0,2,184,78,0
1970/01/01 01:32:19.961671,0.049272,udp,10.0.2.15,56295,  <->,192.168.33.254,53,CON,0.0,0.0,2,174,73,0
1970/01/01 01:32:20.116576,0.053764,udp,10.0.2.15,52203,  <->,192.168.33.254,53,CON,0.0,0.0,2,162,73,0
1970/01/01 01:32:20.136355,0.049776,udp,10.0.2.15,51231,  <->,192.168.33.254,53,CON,0.0,0.0,2,166,75,0
1970/01/01 01:32:20.204145,0.058107,udp,10.0.2.15,56523,  <->,192.168.33.254,53,CON,0.0,0.0,2,162,73,0
1970/01/01 01:32:20.207479,0.061259,udp,10.0.2.15,64857,  <->,192.168.33.254,53,CON,0.0,0.0,2,166,75,0
1970/01/01 01:32:20.304352,0.057421,udp,10.0.2.15,62230,  <->,192.168.33.254,53,CON,0.0,0.0,2,162,73,0
1970/01/01 01:32:20.309189,0.052482,udp,10.0.2.15,64661,  <->,192.168.33.254,53,CON,0.0,0.0,2,166,75,0
1970/01/01 01:32:20.381590,0.042396,udp,10.0.2.15,55543,  <->,192.168.33.254,53,CON,0.0,0.0,2,174,73,0
1970/01/01 01:32:20.382327,0.045524,udp,10.0.2.15,50027,  <->,192.168.33.254,53,CON,0.0,0.0,2,178,75,0
1970/01/01 01:32:20.692003,0.074181,udp,10.0.2.15,57767,  <->,192.168.33.254,53,CON,0.0,0.0,2,162,73,0
1970/01/01 01:32:20.823842,0.050258,udp,10.0.2.15,57980,  <->,192.168.33.254,53,CON,0.0,0.0,2,162,73,0
1970/01/01 01:32:20.879411,0.041221,udp,10.0.2.15,59811,  <->,192.168.33.254,53,CON,0.0,0.0,2,162,73,0
1970/01/01 01:32:20.933859,0.034613,udp,10.0.2.15,50916,  <->,192.168.33.254,53,CON,0.0,0.0,2,174,73,0
1970/01/01 01:32:21.515008,0.072193,udp,10.0.2.15,64806,  <->,192.168.33.254,53,CON,0.0,0.0,2,166,75,0
1970/01/01 01:32:21.618708,0.061466,udp,10.0.2.15,59154,  <->,192.168.33.254,53,CON,0.0,0.0,2,166,75,0
1970/01/01 01:32:21.685884,0.037747,udp,10.0.2.15,60162,  <->,192.168.33.254,53,CON,0.0,0.0,2,166,75,0
1970/01/01 01:32:21.741222,0.042918,udp,10.0.2.15,59013,  <->,192.168.33.254,53,CON,0.0,0.0,2,178,75,0
1970/01/01 01:32:24.218551,0.045846,udp,10.0.2.15,52823,  <->,192.168.33.254,53,CON,0.0,0.0,2,162,73,0
1970/01/01 01:32:24.290714,0.055309,udp,10.0.2.15,50486,  <->,192.168.33.254,53,CON,0.0,0.0,2,162,73,0
1970/01/01 01:32:24.324113,0.079124,udp,10.0.2.15,59467,  <->,192.168.33.254,53,CON,0.0,0.0,2,187,75,0
1970/01/01 01:32:24.326855,0.396193,tcp,10.0.2.15,49608,   ->,216.58.207.78,443,FSPA_FSPA,0.0,0.0,23,5656,1052,0
1970/01/01 01:32:24.369772,0.047588,udp,10.0.2.15,60749,  <->,192.168.33.254,53,CON,0.0,0.0,2,162,73,0
1970/01/01 01:32:24.426711,0.052165,udp,10.0.2.15,52133,  <->,192.168.33.254,53,CON,0.0,0.0,2,174,73,0
1970/01/01 01:32:24.437506,0.036729,udp,10.0.2.15,56546,  <->,192.168.33.254,53,CON,0.0,0.0,2,187,75,0
1970/01/01 01:32:24.486098,0.048245,udp,10.0.2.15,64458,  <->,192.168.33.254,53,CON,0.0,0.0,2,170,77,0
1970/01/01 01:32:24.541268,0.043941,udp,10.0.2.15,61902,  <->,192.168.33.254,53,CON,0.0,0.0,2,182,77,0
1970/01/01 01:32:26.352237,0.047025,udp,10.0.2.15,52639,  <->,192.168.33.254,53,CON,0.0,0.0,2,162,73,0
1970/01/01 01:32:26.428645,0.038062,udp,10.0.2.15,50160,  <->,192.168.33.254,53,CON,0.0,0.0,2,162,73,0
1970/01/01 01:32:26.486898,0.047977,udp,10.0.2.15,55018,  <->,192.168.33.254,53,CON,0.0,0.0,2,162,73,0
1970/01/01 01:32:26.550969,0.03533,udp,10.0.2.15,55516,  <->,192.168.33.254,53,CON,0.0,0.0,2,174,73,0
1970/01/01 01:32:27.791133,0.071488,udp,10.0.2.15,55209,  <->,192.168.33.254,53,CON,0.0,0.0,2,162,73,0
1970/01/01 01:32:27.798999,0.06355,udp,10.0.2.15,61069,  <->,192.168.33.254,53,CON,0.0,0.0,2,166,75,0
1970/01/01 01:32:27.894287,0.048059,udp,10.0.2.15,63431,  <->,192.168.33.254,53,CON,0.0,0.0,2,162,73,0
1970/01/01 01:32:27.904243,0.033466,udp,10.0.2.15,57612,  <->,192.168.33.254,53,CON,0.0,0.0,2,166,75,0
1970/01/01 01:32:27.943022,0.051713,udp,10.0.2.15,49663,  <->,192.168.33.254,53,CON,0.0,0.0,2,166,75,0
1970/01/01 01:32:27.958629,0.046105,udp,10.0.2.15,49621,  <->,192.168.33.254,53,CON,0.0,0.0,2,162,73,0
1970/01/01 01:32:28.010568,0.040516,udp,10.0.2.15,63145,  <->,192.168.33.254,53,CON,0.0,0.0,2,178,75,0
1970/01/01 01:32:28.014555,0.041576,udp,10.0.2.15,55960,  <->,192.168.33.254,53,CON,0.0,0.0,2,174,73,0
1970/01/01 01:32:29.545632,0.033127,udp,10.0.2.15,56666,  <->,192.168.33.254,53,CON,0.0,0.0,2,162,73,0
1970/01/01 01:32:29.598293,0.033572,udp,10.0.2.15,57482,  <->,192.168.33.254,53,CON,0.0,0.0,2,162,73,0
1970/01/01 01:32:29.648833,0.030402,udp,10.0.2.15,55475,  <->,192.168.33.254,53,CON,0.0,0.0,2,162,73,0
1970/01/01 01:32:29.688330,0.042488,udp,10.0.2.15,50087,  <->,192.168.33.254,53,CON,0.0,0.0,2,174,73,0
1970/01/01 01:32:29.854930,0.034973,udp,10.0.2.15,58807,  <->,192.168.33.254,53,CON,0.0,0.0,2,162,73,0
1970/01/01 01:32:29.906563,0.057221,udp,10.0.2.15,58379,  <->,192.168.33.254,53,CON,0.0,0.0,2,162,73,0
1970/01/01 01:32:29.973278,0.037471,udp,10.0.2.15,57782,  <->,192.168.33.254,53,CON,0.0,0.0,2,162,73,0
1970/01/01 01:32:30.017464,0.037563,udp,10.0.2.15,52823,  <->,192.168.33.254,53,CON,0.0,0.0,2,174,73,0
1970/01/01 01:32:31.555292,0.046726,udp,10.0.2.15,61781,  <->,192.168.33.254,53,CON,0.0,0.0,2,174,79,0
1970/01/01 01:32:31.706907,191.574081,tcp,10.0.2.15,49609,   ->,216.58.207.77,443,FSPA_FSPA,0.0,0.0,113,62375,3218,0
1970/01/01 01:32:31.724030,0.052715,udp,10.0.2.15,63287,  <->,192.168.33.254,53,CON,0.0,0.0,2,174,79,0
1970/01/01 01:32:31.861730,0.03562,udp,10.0.2.15,50426,  <->,192.168.33.254,53,CON,0.0,0.0,2,174,79,0
1970/01/01 01:32:31.920463,0.050329,udp,10.0.2.15,59227,  <->,192.168.33.254,53,CON,0.0,0.0,2,186,79,0
1970/01/01 01:32:32.305681,0.057581,udp,10.0.2.15,54912,  <->,192.168.33.254,53,CON,0.0,0.0,2,166,75,0
1970/01/01 01:32:32.308221,0.054953,udp,10.0.2.15,62746,  <->,192.168.33.254,53,CON,0.0,0.0,2,166,75,0
1970/01/01 01:32:32.383837,0.040712,udp,10.0.2.15,62069,  <->,192.168.33.254,53,CON,0.0,0.0,2,166,75,0
1970/01/01 01:32:32.391388,0.04528,udp,10.0.2.15,63025,  <->,192.168.33.254,53,CON,0.0,0.0,2,166,75,0
1970/01/01 01:32:32.433348,0.104163,udp,10.0.2.15,56867,  <->,192.168.33.254,53,CON,0.0,0.0,2,166,75,0
1970/01/01 01:32:32.449119,0.099852,udp,10.0.2.15,53286,  <->,192.168.33.254,53,CON,0.0,0.0,2,166,75,0
1970/01/01 01:32:32.573105,0.048322,udp,10.0.2.15,57737,  <->,192.168.33.254,53,CON,0.0,0.0,2,178,75,0
1970/01/01 01:32:32.598164,0.053288,udp,10.0.2.15,61666,  <->,192.168.33.254,53,CON,0.0,0.0,2,178,75,0
1970/01/01 01:32:32.672186,0.046704,udp,10.0.2.15,61277,  <->,192.168.33.254,53,CON,0.0,0.0,2,204,80,0
1970/01/01 01:32:32.741884,0.456329,tcp,10.0.2.15,49610,   ->,216.58.207.78,443,FSPA_FSPA,0.0,0.0,27,6400,1165,0
1970/01/01 01:32:32.751301,0.042947,udp,10.0.2.15,58913,  <->,192.168.33.254,53,CON,0.0,0.0,2,204,80,0
1970/01/01 01:32:32.818164,0.059784,udp,10.0.2.15,65375,  <->,192.168.33.254,53,CON,0.0,0.0,2,170,77,0
1970/01/01 01:32:32.884199,0.059932,udp,10.0.2.15,57682,  <->,192.168.33.254,53,CON,0.0,0.0,2,182,77,0
1970/01/01 01:32:33.362738,0.03995,udp,10.0.2.15,52086,  <->,192.168.33.254,53,CON,0.0,0.0,2,166,75,0
1970/01/01 01:32:33.363439,0.058475,udp,10.0.2.15,60359,  <->,192.168.33.254,53,CON,0.0,0.0,2,166,75,0
1970/01/01 01:32:33.414699,0.045578,udp,10.0.2.15,60967,  <->,192.168.33.254,53,CON,0.0,0.0,2,206,77,0
1970/01/01 01:32:33.415696,0.048603,udp,10.0.2.15,62968,  <->,192.168.33.254,53,CON,0.0,0.0,2,166,75,0
1970/01/01 01:32:33.447075,0.061745,udp,10.0.2.15,52326,  <->,192.168.33.254,53,CON,0.0,0.0,2,166,75,0
1970/01/01 01:32:33.480544,0.07352,udp,10.0.2.15,57867,  <->,192.168.33.254,53,CON,0.0,0.0,2,166,75,0
1970/01/01 01:32:33.485531,0.064289,udp,10.0.2.15,56071,  <->,192.168.33.254,53,CON,0.0,0.0,2,206,77,0
1970/01/01 01:32:33.535195,0.052079,udp,10.0.2.15,49951,  <->,192.168.33.254,53,CON,0.0,0.0,2,166,75,0
1970/01/01 01:32:33.571009,0.056028,udp,10.0.2.15,58275,  <->,192.168.33.254,53,CON,0.0,0.0,2,186,85,0
1970/01/01 01:32:33.573131,0.059076,udp,10.0.2.15,64634,  <->,192.168.33.254,53,CON,0.0,0.0,2,178,75,0
1970/01/01 01:32:33.599657,0.047249,udp,10.0.2.15,54799,  <->,192.168.33.254,53,CON,0.0,0.0,2,178,75,0
1970/01/01 01:32:33.641591,0.05311,udp,10.0.2.15,62901,  <->,192.168.33.254,53,CON,0.0,0.0,2,198,85,0
1970/01/01 01:32:35.516146,0.054694,udp,10.0.2.15,61590,  <->,192.168.33.254,53,CON,0.0,0.0,2,162,73,0
1970/01/01 01:32:35.603818,0.042155,udp,10.0.2.15,53092,  <->,192.168.33.254,53,CON,0.0,0.0,2,162,73,0
1970/01/01 01:32:35.687806,0.044875,udp,10.0.2.15,50532,  <->,192.168.33.254,53,CON,0.0,0.0,2,162,73,0
